bugid,title,sen,tid,sid,ann,mylabel,rulelabel
29,"""(66526) KDE - Indentation mode to align line to code structure """, And parameter list handling like:,10,8,1,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, int foo(,10,9,3,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure ""","          int bar,",10,10,3,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure ""","          char *baz,",10,11,3,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """,          struct sizzle *gee,10,12,3,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """,         ),10,13,3,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, {,10,14,0,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """,     ...,10,15,0,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, },10,16,0,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, In this case the closing parenthesis should be aligned with the opening one.,10,17,1,5,FEATURE REQUEST
29,"""(66526) KDE - Indentation mode to align line to code structure """," Yes, your first example works as expected.",11,1,1,2,INFORMATION GIVING
29,"""(66526) KDE - Indentation mode to align line to code structure """, Your second example kinda works right now.  ,11,2,1,2,INFORMATION GIVING
29,"""(66526) KDE - Indentation mode to align line to code structure """, Parameter lists are aligned just like you expect but it needs a reference character in the 'int foo (' line to judge what col to align to after that.  ,11,3,2,5,FEATURE REQUEST
29,"""(66526) KDE - Indentation mode to align line to code structure """," Also, closing parenthesis are not aligned with the opening one.  ",11,4,2,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """," If this is really a problem for you, open up another wishlist item with appropriate examples.",11,5,2,5,PROBLEM DISCOVERY
29,"""(66526) KDE - Indentation mode to align line to code structure """," great, thanks a lot!!",12,1,0,6,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, there is one little bug though:,12,2,2,5,PROBLEM DISCOVERY
29,"""(66526) KDE - Indentation mode to align line to code structure """," .	.	foo();",12,3,2,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """," .	.	bar();",12,4,2,4,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """," if your cursor is in the line between foo() and bar(), in the line where no tabs are made yet and you press now the shortcut for the new align, the cursor just won't move under foo().",12,5,3,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, but the rest of it works very nicely!,12,6,0,2,INFORMATION GIVING
29,"""(66526) KDE - Indentation mode to align line to code structure """, Thanks guys!,12,7,0,6,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """," Maybe re-open this bug since I think the feature is incomplete, but I can open a new bugreport about this.",12,8,0,5,PROBLEM DISCOVERY
29,"""(66526) KDE - Indentation mode to align line to code structure """, Thanks,12,9,0,6,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, Martin,12,10,0,6,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """," With regards to the foo-bar problem, this was intentional. ",13,1,1,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, I didn't want to indent empty lines as that would leave quite a bit of useless leading spaces when selecting large regions and hitting Align -- it's also MUCH slower if I do not skip these lines when formatting an entire document. ,13,2,3,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, I guess I could make it so that's only the case when you're aligning a _block_ of text though --,13,3,0,5,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, I'll see what I can do.  ,13,4,0,2,NO
29,"""(66526) KDE - Indentation mode to align line to code structure """, I cannot get this feature work. ,14,1,0,0,PROBLEM DISCOVERY
29,"""(66526) KDE - Indentation mode to align line to code structure """, Is this working on kde4 beta2?,14,2,0,3,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," It would be usefull to add a \""Swap\"" button to quickly change the aspect ratio between portrait and landscape. ",1,1,3,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", This is needed when extracting a portrait from a landscape photo.,1,2,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," Since there is no sign that this is going to happen for 2.4, I am bumping the target to Future.",2,1,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", *** Bug 355694 has been marked as a duplicate of this bug. ***,3,1,0,4,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", I'm going to reset this to 2.4 because I expect to implement this very soon.,4,1,1,5,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", An easier and much faster user interface: swap between portrait and landscape based on mouse movement.,5,1,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", You already have to move the mouse to make your selection. ,5,2,2,5,SOLUTION PROPOSAL
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", You'll likely do something that is approximately the right ratio. ,5,3,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," If that's closer to portrait, then portrait should get used, otherwise landscape should get used.",5,4,2,5,FEATURE REQUEST
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Another way to explain this:,5,5,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," When the user makes the selection, select landscape mode if the horizontal mouse movement is greater than the vertical mouse movement, otherwise select portrait mode.",5,6,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", That's one less confusing button occupying screen space.,5,7,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", That's one less button to press. ,5,8,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," You can work faster, with less hand/finger/wrist pain.",5,9,0,5,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," Albert, you completely misunderstood this. ",6,1,1,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", The point is being able to flip the aspect ratio after you have created your rectangle selection.,6,2,2,2,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Really? I found Alberts comment spot on. ,7,1,1,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," It basically would eliminate the need for this kind of button, since both x and 1/x would work equivalently in the GUI.",7,2,1,5,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", I don't see much point in being able to flip the aspect *after* the creation of the rectangle. ,7,3,1,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", The placement of the resulting rectangle would need readjusting anyways (what is the fixed point of the rectangle while flipping?) and it sounds much more natural to me to be able to switch the orientation on-the-fly while creating the rectangle.,7,4,0,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", I'm the reporter of the wish. ,8,1,1,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," Sven is right, I meant that it would be usefull to have the swap option after the creation of the rectangle selection. ",8,2,3,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," I do it \""by hand\"" often in that case :",8,3,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""",  I've a landscape photo that contains an interesting flower for example. ,8,4,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," I want to print a photo that have the same proportions as the original, but in a portrait format, more adapted to my flower.",8,5,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""","  1. I first \""take a shhot of the aspect ratio\"" by selecting all the original landscape photo.",8,6,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""",  2. I freeze the aspect ratio (with the appropriate checkbox),8,7,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""",  3. I shrink the rectangle to permit him to be rotated by 90Â°,8,8,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""","  4. I \""rotate\"" him by taking my calculator, and calculating 1/[aspect ratio], and putting it by hand",8,9,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""",  5. I've now a perfect portrait zone wich I can adapt freely to my flower; and I'm happy :),8,10,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""","  I don't know if adding a toolButton just to do it is a problem, but I really think I'm not the only one to do that sort of cropping on a photo.",8,11,1,2,FEATURE REQUEST
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Thanks for interest !,8,12,0,6,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Bruno,8,13,0,6,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", I agree that Albert's idea makes sense.  ,9,1,2,2,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Have gimp assume a landscape or portrait orientation automatically depending on whether the rectangular area swept out by the user is wider or higher.  ,9,2,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," This might only be problematic when the aspect ratio was nearly, but not exactly square, but even here the user could control the proper aspect by exaggerating the motion in the larger of the two directions.",9,3,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," If a swap button is maintained as in 2.3.12, then register the initial point used to sweep out the rectangular area and use that as the anchor rather than the upper-left corner as is now used.  ",9,4,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", It is very likely that the first point selected by the user will be a desired point and this will not be the upper-left corner unless this happens to be where they started.,9,5,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," As I stated elsewhere, it would also be great if the aspect ratio was automatically set to the initial aspect of the image being loaded.  ",9,6,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," You might provide a \""lock\"" button to force the current aspect ratio to be retained upon subsequent loading of images for those times when someone wants to crop a series of pictures to the same proportions.  ",9,7,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," Maybe the current Fix button could be a toggle that switched between \""Lock\"" (lock the aspect ratio - current behavior) \""Set\"" (automatically set the aspect ratio for each new image and then locks it) \""Auto\""(the Set behavior combined with the behavior suggested by Albert) or \""None\"".",9,8,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool"""," Having said this, I do appreciate having a toggle button at all.  Thanks.",9,9,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Making this depend on the user's mouse action is not discoverable. ,10,1,2,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", There wouldn't be any way for the user to find out how to swap the aspect ratio. ,10,2,1,5,INFORMATION SEEKING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", No way.,10,3,1,6,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", It might make sense to determine the initial aspect ratio this way. ,10,4,0,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", But there still needs to be a button to swap it. ,10,5,1,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Comment #7 is exactly the usage scenario for this.,10,6,0,5,NO
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", This is now implemented in trunk and seems to work reasonably well. ,11,1,3,1,INFORMATION GIVING
30,"""(326962) GIMP - Quick swapping between x and 1/x aspect ratio in crop and resize tool""", Closing as FIXED.,11,2,0,1,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," community has voted for. \r\nExamples include double-click-drag to select multiple words, triple-click, extensible hyperlink support and spell checking. \r\nWe should also improve the current search/replace dialog. \r\n[Platform Text, Platform UI,SWT]",1,1,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", &gt;We should also improve the current search/replace dialog.,2,1,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Those will be minimal improvements like being able to resize the dialog. ,2,2,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", We won't completely redesign the dialog e.g. to provide Firefox-like search unless it is contributed by a patch.,2,3,2,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Here is few things to look at:,3,1,2,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", -- Ctrl-Backspace don't work in all text editor widgets (try fields in search dialog or text fields in plugin.xml editor),3,2,3,5,PROBLEM DISCOVERY
31,"""(154119) Eclipse - Implement missing text editor productivity features""", -- support for seaching multiline text and alow to replace into multiline text,3,3,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", -- improve usability of search dialog. ,3,4,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," Namely, replace direction radio buttons with additional buttons like \""Find previous\"", \""Replace previous\"". ",3,5,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", This would make getting back to accidentally skipped search match much easier.,3,6,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", &gt;-- Ctrl-Backspace don't work in all text editor widgets (try fields in search dialog or text fields in plugin.xml editor),4,1,0,0,PROBLEM DISCOVERY
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," Please file separate bug reports, e.g. we do not control the PDE editor - thanks.",4,2,2,5,INFORMATION GIVING
31,"""(154119) Eclipse - Implement missing text editor productivity features""", &gt;-- Ctrl-Backspace don't work in all text editor widgets (try fields in search,5,1,0,0,PROBLEM DISCOVERY
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," The problem here is that JDT UI started to map the text editor's editing commands onto the text, combo and other widgets using TextFieldNavigationHandler.",5,2,3,0,PROBLEM DISCOVERY
31,"""(154119) Eclipse - Implement missing text editor productivity features""", It would be possible push parts of TextFieldNavigationHandler down to Platform Text to provide this for dialogs around the editor but I think this is a more general issue since users then also expect the navigation commands to work in,5,3,2,0,PROBLEM DISCOVERY
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," wizards, Ctrl+H search pages etc. ",5,4,2,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", But this can't be adopted by JFace because they don't depend on the text editor plug-ins.,5,5,2,0,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," To solve this, JFace will have to adopt/define editing commands that can be used along with widgets and would have to provide the navigation handler(s).",5,6,2,5,INFORMATION GIVING
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Can you file a bug report against Platform UI and describe the problematic.,5,7,2,3,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Please add myself to the cc-list. Thanks.,5,8,0,2,INFORMATION GIVING
31,"""(154119) Eclipse - Implement missing text editor productivity features""", (In reply to comment #0),6,1,0,4,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", &gt; extensible hyperlink support,6,2,0,4,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," I would prefer if extensive hyperlink support is much lower (ideally at the StyledText widget but if not, at the JFace level). ",6,3,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", UI Forms would like to port from FormText to StyledText. ,6,4,3,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", StyledText has added many key features in 3.2 time frame with hyperlink support being the last one we need in order to port.,6,5,3,5,FEATURE REQUEST
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," Dejan, you're not allone ;-) ",7,1,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Feel free to add your comments to bug 156219. ,7,2,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", The one in text land is bug 88293.,7,3,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", I'd like to throw in bug 145959 (forgive me if this doesn't apply to text editors):,8,1,2,2,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," On Windows, multi-line text boxes as used e.g. in the Run-&gt;Arguments dialog should support Return key in two ways:",8,2,2,5,FEATURE REQUEST
31,"""(154119) Eclipse - Implement missing text editor productivity features""", [Return]: add CR/LF to current text box,8,3,2,1,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", [Ctrl-Return]: send Return key to parent dialog (similiar to executing the default action).,8,4,2,1,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""",  &gt;I'd like to throw in bug 145959 (forgive me if this doesn't apply to text editors):,9,1,0,2,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Nothing to forgive just to ignore ;-) ,9,2,0,2,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", This plan item covers Platform Text. ,9,3,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features""", You have to place your feature with Platform SWT.,9,4,1,5,SOLUTION PROPOSAL
31,"""(154119) Eclipse - Implement missing text editor productivity features""", Completed as of I20070327-0800.,10,1,3,1,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," Some were hoping to drag source code is 3.2, perhaps they'll get it 3.3. ",11,1,1,5,NO
31,"""(154119) Eclipse - Implement missing text editor productivity features"""," And of course, it should be optional for those who would have a man run ahead of a horseless carriage with a red flag.",11,2,0,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7b)Gecko/20040316,1,1,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.6)Gecko/20040206 Firefox/0.8,1,2,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," There needs to be a way to open sidebar resources, such as the history and bookmarks, in their own window. ",1,3,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", It's more convenient to have a single history window that doesn't take up screen real estate than having to open the history in whichever window I'm currently browsing. ,1,4,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I like the CTRL-B and CTRL-H features of Mozilla and would like that carried over. ,1,5,0,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I know bug 178199 discusses CTRL-B (WONTFIX but perhaps CTRL-SHIFT-B) in particular but I'm talking about depending on the side bar at all. ,1,6,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I really hate sidebars and would want to be able to disable them in place of these windows before I would migrate to Firefox.,1,7,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," Since the roadmap is now to focus on the standalone apps with \""a conservative,sustaining engineering fashion\"" type of support for Mozilla/SeaMonkey, I think a \""SeaMonkey Parity\"" of some form should be established.",1,8,0,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Thanks.,1,9,0,6,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Reproducible: Always,1,10,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Steps to Reproduce:,1,11,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," A bookmark manager window already exists, and bug 178199 covers giving it a better keyboard shortcut than Alt,B,M.",2,1,0,0,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I don't see a bug for adding a history window.,2,2,1,2,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", how about something like about:history?,3,1,1,3,INFORMATION SEEKING
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", similar to about:config - just a full page tree with a search/filter field at the top.  ,3,2,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", you wouldn't really need a menu or toolbar buttons like with the bookmarks manager.  ,3,3,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," but like the bm and unlike the sidebar, it would have all the sortable columns: name, url, last visited, first visited, number of visits, etc.",3,4,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," it would be the \""power-user\"" supplement to the simple history sidebar.  ",3,5,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," sure, the sidebar needs a few things fixed like searching urls, but other than that, i think it's fine for most uses - exactly what sidebars are for - a quick way to access something without leaving/obscuring the current page.  ",3,6,1,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", and an about:history page would nicely fill in the gap left on the advanced end.  ,3,7,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," a whole new history window is probably overkill, and a page could just as easily be opened in its own window or in a tab.  ",3,8,1,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," while i'm brainstorming, you could probably even add a search shortcut ability so you could type something like",3,9,0,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," about:history?extensions to open the history page and filter pages with \""extensions.\""",3,10,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", compare:,3,11,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", chrome://browser/content/history/history-panel.xul,3,12,1,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", chrome://browser/content/bookmarks/bookmarksPanel.xul,3,13,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", chrome://browser/content/bookmarks/bookmarksManager.xul,3,14,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", about:config,3,15,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," reporter,",3,16,0,6,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," not sure if you're asking for a whole new history window, or just the ability to open the sidebar history in its own window.  ",3,17,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," if the latter is the case, then just open the above chrome url in a new window.",3,18,1,5,SOLUTION PROPOSAL
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", the component and other fields probably need to be updated.,3,19,0,5,FEATURE REQUEST
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I'm really looking for two things:,4,1,0,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", 1. A separate window so I can keep going back to the same window and open multiple windows from this window.,4,2,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", chrome://browser/content/history/history-panel.xul would meet this need.,4,3,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", 2. Being able to see and sort the history. ,4,4,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," Seamonkey offers tabs for Title, Location, Last Visited, First Visited, Hostname, Referrer, and Visit Count. ",4,5,1,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Not all of this is needed but at least the first four are helpful.,4,6,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," Plus, I'd like to be able to open this easily, such as with /-\\H.",4,7,1,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Please add the Mozilla history window in Firefox! ,5,1,1,5,INFORMATION GIVING
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I think this is just one of the things that's missing in inferior browsers like Microsoft Internet Explorer.,5,2,0,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", The Mozilla history window is just perfect!,5,3,1,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", (In reply to comment #3),6,1,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; I'm really looking for two things:,6,2,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; ,6,3,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; 1. A separate window so I can keep going back to the same window and open multiple windows from this window.,6,4,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; chrome://browser/content/history/history-panel.xul would meet this need.,6,5,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; ,6,6,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," &gt; 2. Being able to see and sort the history. Seamonkey offers tabs for Title, Location, Last Visited, First Visited, Hostname, Referrer, and Visit Count. ",6,7,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", &gt; Not all of this is needed but at least the first four are helpful.,6,8,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Firefox sure doesn't seem like a total product with a decent history.  ,6,9,0,0,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)"""," EHM, Enhanced History Manager, is an extension that does it nicely.",6,10,1,1,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", http://forums.mozillazine.org/viewtopic.php?p=1749502#1749502,6,11,0,4,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I agree that the firefox history is limited at best. ,7,1,1,2,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", I'm amazed that there is no way of knowing what the url or date of a history entry is. ,7,2,0,2,SOLUTION PROPOSAL
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Mozilla history was excellent since you could re-trace your browsing using the timestamp and find collections of pages you'd visited.,7,3,1,5,INFORMATION GIVING
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""",  History (in life and browsing) is more useful when there is a context.,7,4,0,5,NO
32,"""(238215) Firefox - Add a history window (like in Seamonkey)""", Shouldn't there be an option to see when and what order a page was visited?,7,5,0,3,INFORMATION SEEKING
33,"""(173341) KDE - song deleted when moving track into itself """, Version:           svn (using Devel),1,1,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Compiler:          gcc 4.3.2 gentoo,1,2,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, OS:                Linux,1,3,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Installed from:    Compiled sources,1,4,0,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """," If you navigate, using the file browser, to a song in the collection and select \""move to collection\"", and ensure that the new file name is the same as the old file name, the song is renamed to itself (not renamed), then deleted.",1,5,3,5,NO
33,"""(173341) KDE - song deleted when moving track into itself ""","  The fix for this it to make sure that songs moved into the collection are not removed during the \""move to collection\"" operation. ",1,6,1,1,INFORMATION GIVING
33,"""(173341) KDE - song deleted when moving track into itself """, A patch is below.,1,7,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Created an attachment (id=28078) [details],2,1,1,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, bug fix,2,2,0,5,NO
33,"""(173341) KDE - song deleted when moving track into itself """, Patch by Jason A. Donenfeld &lt;Jason@zx2c4.com&gt;,2,3,0,6,NO
33,"""(173341) KDE - song deleted when moving track into itself """, This patch fixes the bug by checking if the song is in a collection before removing it after the move operation. ,2,4,3,1,NO
33,"""(173341) KDE - song deleted when moving track into itself """, A potential problem is that it may fail to remove it from a collection when moving a track from one collection to another.  ,2,5,2,0,PROBLEM DISCOVERY
33,"""(173341) KDE - song deleted when moving track into itself """," Just for the record, this patch is incorrect and shouldn't be applied.",3,1,3,5,FEATURE REQUEST
33,"""(173341) KDE - song deleted when moving track into itself """, Created an attachment (id=28083) [details],4,1,1,4,NO
33,"""(173341) KDE - song deleted when moving track into itself """, semi correct patch,4,2,1,6,NO
